PROJECT, SAMPLE_NUMBER, PROGRAM, SUB_PROGRAM, SAMPLING_POINT, SP_DESCRIPTION, SAMPLING_POINT_GROUP, CUSTOMER_SAMPLE_ID, QA_CODE, SAMPLED_BY, SAMPLED_DATE, RECD_DATE, RECEIPT_TEMP, REPORTED_NAME, COMPONENT, RESULT, UNITS, MRL, ANALYSIS_DATE, DEPTH, DEPTH_UNITS, COLLECT_TYPE, SAMPLE_NOTES, TEST_NOTES, RESULT_NOTES
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Calcium, Dissolved",5.27,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Magnesium, Dissolved",1.14,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Sodium, Dissolved",186,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Potassium, Dissolved",1.67,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Silicon as Silica, Dissolved",12.5,mg/L,0.05,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Boron, Dissolved",204,µg/L,20,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Iron, Dissolved",<20.0,µg/L,20,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Beryllium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Aluminum, Dissolved",<10.0,µg/L,10,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Vanadium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Chromium, Dissolved",1.06,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Manganese, Dissolved",5.24,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Cobalt, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Nickel, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Copper, Dissolved",1.18,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Zinc, Dissolved",<5.00,µg/L,5,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Arsenic, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Selenium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Molybdenum, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Cadmium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Antimony, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Barium, Dissolved",22.6,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Lead, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Uranium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-02,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.B,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Fluoride,0.26,mg/L,0.1,3/18/2022 19:41,0,,GW,,,
OWRB-001_1509,OWRB-1678429-02,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.B,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Chloride,13.5,mg/L,3,3/18/2022 19:41,0,,GW,,,
OWRB-001_1509,OWRB-1678429-02,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.B,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Bromide,<0.10,mg/L,0.1,3/18/2022 19:41,0,,GW,,,
OWRB-001_1509,OWRB-1678429-03,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.C,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA353.2 Nitrate/Nitrite,Nitrate/Nitrite as Nitrogen,<0.05,mg/L,0.05,3/16/2022 13:31,0,,GW,,,
OWRB-001_1509,OWRB-1678429-03,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.C,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA365.3M Dissolved Phosphorus,Dissolved Phosphorus,0.072,mg/L,0.01,3/16/2022 9:28,0,,GW,,,
OWRB-001_1509,OWRB-1678429-03,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.C,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA350.1 Ammonia as N,Ammonia as Nitrogen,0.49,mg/L,0.1,3/11/2022 15:45,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Calcium, Dissolved",33.5,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Magnesium, Dissolved",9.79,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Sodium, Dissolved",112,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Potassium, Dissolved",3.14,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Silicon as Silica, Dissolved",17.5,mg/L,0.05,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Boron, Dissolved",126,µg/L,20,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Iron, Dissolved",54,µg/L,20,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Beryllium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Aluminum, Dissolved",<10.0,µg/L,10,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Vanadium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Chromium, Dissolved",1.28,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Manganese, Dissolved",150,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Cobalt, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Nickel, Dissolved",1.56,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Copper, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Arsenic, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Selenium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Molybdenum, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Cadmium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Antimony, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Barium, Dissolved",63.8,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Lead, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Uranium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-04,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.D,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,SM2540C Total Dissolved Solids,Total Dissolved Solids,476,mg/L,10,3/10/2022 15:11,0,,GW,,,
OWRB-001_1509,OWRB-1678429-01,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Silver, Dissolved",<1.00,µg/L,1,3/17/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678429-02,OWRB,GMAP,WELL_157335,157335,Antlers,5000128.02.B,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 17:52,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Sulfate,60.4,mg/L,0.5,3/23/2022 18:46,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Zinc, Dissolved",<5.00,µg/L,5,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-02,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.B,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Fluoride,0.14,mg/L,0.1,3/18/2022 20:17,0,,GW,,,
OWRB-001_1509,OWRB-1678430-02,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.B,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Chloride,13.8,mg/L,3,3/18/2022 20:17,0,,GW,,,
OWRB-001_1509,OWRB-1678430-02,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.B,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Bromide,<0.10,mg/L,0.1,3/18/2022 20:17,0,,GW,,,
OWRB-001_1509,OWRB-1678430-02,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.B,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Sulfate,43.9,mg/L,0.5,3/18/2022 20:17,0,,GW,,,
OWRB-001_1509,OWRB-1678430-03,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.C,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA353.2 Nitrate/Nitrite,Nitrate/Nitrite as Nitrogen,<0.05,mg/L,0.05,3/16/2022 13:14,0,,GW,,,
OWRB-001_1509,OWRB-1678430-03,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.C,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA365.3M Dissolved Phosphorus,Dissolved Phosphorus,<0.010,mg/L,0.01,3/16/2022 9:29,0,,GW,,,
OWRB-001_1509,OWRB-1678430-03,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.C,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA350.1 Ammonia as N,Ammonia as Nitrogen,0.52,mg/L,0.1,3/11/2022 15:46,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Calcium, Dissolved",5.37,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Magnesium, Dissolved",2.41,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Sodium, Dissolved",242,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Potassium, Dissolved",0.99,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Silicon as Silica, Dissolved",11.4,mg/L,0.05,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Boron, Dissolved",543,µg/L,20,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Iron, Dissolved",<20.0,µg/L,20,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Beryllium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Aluminum, Dissolved",<10.0,µg/L,10,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Vanadium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Chromium, Dissolved",1.58,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Manganese, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Cobalt, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Nickel, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Copper, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Zinc, Dissolved",<5.00,µg/L,5,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Arsenic, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Selenium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Molybdenum, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
