PROJECT, SAMPLE_NUMBER, PROGRAM, SUB_PROGRAM, SAMPLING_POINT, SP_DESCRIPTION, SAMPLING_POINT_GROUP, CUSTOMER_SAMPLE_ID, QA_CODE, SAMPLED_BY, SAMPLED_DATE, RECD_DATE, RECEIPT_TEMP, REPORTED_NAME, COMPONENT, RESULT, UNITS, MRL, ANALYSIS_DATE, DEPTH, DEPTH_UNITS, COLLECT_TYPE, SAMPLE_NOTES, TEST_NOTES, RESULT_NOTES
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Aluminum, Total",<10.0,µg/L,10,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Vanadium, Total",<1.0,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Chromium, Total",<1.0,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Manganese, Total",<1.0,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Cobalt, Total",<1.0,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Nickel, Total",<1.0,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Copper, Total",<1.0,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Zinc, Total",<5.0,µg/L,5,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Arsenic, Total",<1.0,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Selenium, Total",<1.0,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Molybdenum, Total",<1.0,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Silver, Total",<1.0,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Cadmium, Total",<1.0,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Antimony, Total",<1.0,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Barium, Total",<1.0,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Lead, Total",<1.0,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Uranium, Total",<1.0,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-02,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.B,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA300.0 Inorganic Anions,Fluoride,<0.10,mg/L,0.1,3/24/2022 8:51,0,,,,,
OWRB-001_1513,OWRB-1681539-02,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.B,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA300.0 Inorganic Anions,Chloride,<3.00,mg/L,3,3/24/2022 8:51,0,,,,,
OWRB-001_1513,OWRB-1681539-02,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.B,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA300.0 Inorganic Anions,Bromide,<0.10,mg/L,0.1,3/24/2022 8:51,0,,,,,
OWRB-001_1513,OWRB-1681539-02,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.B,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA300.0 Inorganic Anions,Sulfate,<0.50,mg/L,0.5,3/24/2022 8:51,0,,,,,
OWRB-001_1513,OWRB-1681539-03,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.C,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA353.2 Nitrate/Nitrite,Nitrate/Nitrite as Nitrogen,<0.05,mg/L,0.05,3/16/2022 14:07,0,,,,,
OWRB-001_1513,OWRB-1681539-03,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.C,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA365.3M Dissolved Phosphorus,Dissolved Phosphorus,<0.010,mg/L,0.01,3/23/2022 16:05,0,,,,,
OWRB-001_1513,OWRB-1681539-03,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.C,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA350.1 Ammonia as N,Ammonia as Nitrogen,<0.10,mg/L,0.1,3/16/2022 13:48,0,,,,,
OWRB-001_1513,OWRB-1681526-04,OWRB,GMAP,WELL_137398,137398,Antlers,5000130.02.D,10 (General Environmental Sample),"ZDT, ZMM",3/15/2022 9:06,3/16/2022 9:20,-0.3,SM2540C Total Dissolved Solids,Total Dissolved Solids,630,mg/L,10,3/16/2022 14:08,0,,,,,
OWRB-001_1513,OWRB-1681527-04,OWRB,GMAP,WELL_23456,23456,Antlers,5000130.03.D,10 (General Environmental Sample),"ZDT, ZMM",3/15/2022 11:53,3/16/2022 9:20,-0.3,SM2540C Total Dissolved Solids,Total Dissolved Solids,282,mg/L,10,3/16/2022 14:08,0,,,,,
OWRB-001_1513,OWRB-1681537-04,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.D,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,SM2540C Total Dissolved Solids,Total Dissolved Solids,342,mg/L,10,3/16/2022 14:08,0,,,,,
OWRB-001_1513,OWRB-1681538-04,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.D,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,SM2540C Total Dissolved Solids,Total Dissolved Solids,336,mg/L,10,3/16/2022 14:08,0,,,,,
OWRB-001_1513,OWRB-1681539-04,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.D,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,SM2540C Total Dissolved Solids,Total Dissolved Solids,<10.0,mg/L,10,3/16/2022 14:08,0,,,,,
OWRB-001_1513,OWRB-1681526-02,OWRB,GMAP,WELL_137398,137398,Antlers,5000130.02.B,10 (General Environmental Sample),"ZDT, ZMM",3/15/2022 9:06,3/16/2022 9:20,-0.3,EPA300.0 Inorganic Anions,Sulfate,92.2,mg/L,0.5,3/24/2022 16:28,0,,,,,
